1746084431.435804,0,0,0,0
1746084431.597636,0,0,0,0
1746084431.689982,0,0,0,0
1746084431.751223,0,0,0,0
1746084431.814369,0,0,0,0
1746084431.87232,0,0,0,0
1746084431.9337668,0,0,0,0
1746084432.003828,0,0,0,0
1746084432.139439,0,0,0,0
1746084432.220469,0,0,0,0
1746084432.288245,0,0,0,0
1746084432.354832,0,0,0,0
1746084432.434091,0,0,0,0
1746084432.517526,0,0,0,0
1746084432.7055821,0,0,0,0
1746084432.786943,0,0,0,0
1746084432.888768,0,0,0,0
1746084432.9701161,0,0,0,0
1746084433.051797,0,0,0,0
1746084433.1207108,0,0,0,0
1746084433.182944,0,0,0,0
1746084433.2563999,0,0,0,0
1746084433.342305,0,0,0,0
1746084433.406878,0,0,0,0
1746084433.472219,1,0,1,0
1746084433.5513148,1,0,1,0
1746084433.6250722,1,0,1,0
1746084433.716251,1,0,1,0
1746084433.7873769,0,0,0,0
1746084433.977118,0,0,0,0
1746084434.052213,0,0,0,0
1746084434.148865,0,0,0,0
1746084434.2252538,1,0,0,0
1746084434.316659,1,0,1,0
1746084434.3889558,0,0,0,0
1746084434.457827,0,0,0,0
1746084434.5137331,0,0,0,0
1746084434.57519,0,0,0,0
1746084434.649786,1,0,1,0
1746084434.7208252,1,0,1,0
1746084434.7957509,1,0,1,0
1746084434.852664,1,0,1,0
1746084434.9136598,1,0,1,0
1746084434.9752069,1,0,1,0
1746084435.037719,1,0,1,0
1746084435.2300029,1,0,1,0
1746084435.358583,1,0,1,0
1746084435.441969,1,0,1,0
1746084435.525617,1,0,1,0
1746084435.602748,1,0,1,0
1746084435.689265,1,0,1,0
1746084435.787429,1,0,1,0
1746084435.86338,0,0,0,0
1746084435.935733,0,0,0,0
1746084436.006672,0,0,0,0
1746084436.08405,0,0,0,1
1746084436.168041,0,0,0,1
1746084436.2611961,0,0,0,1
1746084436.3850398,1,0,1,1
1746084436.480244,1,0,1,1
1746084436.71976,1,0,1,1
1746084436.8241978,1,0,1,2
1746084436.913121,1,0,1,2
1746084436.9935648,1,0,1,2
1746084437.079077,1,0,1,2
1746084437.139301,1,0,1,2
1746084437.192391,1,0,1,3
1746084437.290663,1,0,1,3
1746084437.355326,1,0,1,3
1746084437.406736,1,0,1,3
1746084437.46105,1,0,1,3
1746084437.511602,1,0,1,4
1746084437.57083,1,0,1,4
1746084437.6279209,1,0,1,4
1746084437.681943,1,0,1,4
1746084437.744029,1,0,1,4
1746084437.939435,1,0,1,4
1746084438.018204,1,0,1,4
1746084438.0872371,1,0,1,4
1746084438.156161,1,0,1,4
1746084438.210027,1,0,1,4
1746084438.2769122,0,0,0,4
1746084438.350265,0,0,0,4
1746084438.419971,0,0,0,4
1746084438.493199,0,0,0,4
1746084438.562517,0,0,0,4
1746084438.6194382,0,0,0,4
1746084438.676663,0,0,0,4
1746084438.730515,0,0,0,4
1746084438.7969348,0,0,0,4
1746084438.878515,0,0,0,4
1746084438.984499,0,0,0,4
1746084439.1732311,0,0,0,4
1746084439.2853692,0,0,0,4
1746084439.364824,0,0,0,4
1746084439.440233,0,0,0,4
1746084439.512287,0,0,0,4
1746084439.593963,1,0,1,4
1746084439.658956,1,0,1,4
1746084439.7242339,1,0,1,4
1746084439.784592,1,0,1,4
1746084439.858689,1,0,1,4
1746084439.9342148,1,0,1,4
1746084440.0115142,0,0,0,4
1746084440.0859,0,0,0,4
1746084440.1374469,0,0,0,4
1746084440.2005,0,0,0,4
1746084440.267434,0,0,0,4
1746084440.440601,0,0,0,4
1746084440.5253289,1,0,0,4
1746084440.5986402,1,0,1,4
1746084440.6698291,1,0,1,4
1746084440.764199,1,0,1,4
1746084440.8322828,1,0,1,4
1746084440.918807,1,0,1,4
1746084440.979303,1,0,1,4
1746084441.049664,1,0,1,4
1746084441.112324,1,0,1,4
1746084441.1642299,1,0,1,4
1746084441.221817,1,0,1,4
1746084441.279387,1,0,1,5
1746084441.343842,1,0,1,5
1746084441.4046311,1,0,1,5
1746084441.5957088,1,0,1,5
1746084441.677278,1,0,1,5
1746084441.760298,1,0,1,5
1746084441.81635,1,0,1,5
1746084441.877138,1,0,1,5
1746084441.930151,1,0,1,5
1746084441.9923358,1,0,1,5
1746084442.066324,1,0,1,5
1746084442.132542,1,0,1,5
1746084442.199001,1,0,1,5
1746084442.260545,1,0,1,5
1746084442.324527,1,0,1,5
1746084442.380585,1,0,1,5
1746084442.433897,1,0,1,5
1746084442.4976141,1,0,1,5
1746084442.577555,1,0,1,5
1746084442.7648141,1,0,1,5
1746084442.841609,1,0,1,6
1746084442.900495,1,0,1,6
1746084442.984253,1,0,1,6
1746084443.078753,1,0,1,6
1746084443.1697679,1,0,1,6
1746084443.264929,1,0,1,6
1746084443.3605309,1,0,1,6
1746084443.423766,1,0,1,6
1746084443.490806,1,0,1,6
1746084443.5948548,1,0,1,6
1746084443.678373,1,0,1,7
1746084443.73934,1,0,1,7
1746084443.794961,1,0,1,7
1746084443.86495,1,0,1,7
1746084444.069972,1,0,1,7
1746084444.170796,1,0,1,7
1746084444.27301,1,0,1,7
1746084444.3593512,1,0,1,7
1746084444.46353,1,0,1,7
1746084444.569191,1,0,1,7
1746084444.661406,1,0,1,8
1746084444.767873,1,0,1,8
1746084444.849182,1,0,1,8
1746084444.919459,1,0,1,8
1746084445.0149682,1,0,1,8
1746084445.120102,1,0,1,8
1746084445.18675,1,0,1,8
1746084445.259114,1,0,1,8
1746084445.326386,1,0,1,8
1746084445.515706,0,0,1,8
1746084445.627095,0,0,0,8
1746084445.725995,0,0,0,8
1746084445.8206038,0,0,0,9
1746084445.895723,1,0,0,9
1746084445.979557,1,0,1,9
1746084446.0668612,1,0,1,9
1746084446.147716,1,0,1,9
1746084446.21515,1,0,1,9
1746084446.2813709,1,0,1,9
1746084446.345471,1,0,1,9
1746084446.414504,1,0,1,9
1746084446.489465,1,0,1,9
1746084446.5973198,0,0,0,9
1746084446.6899068,1,0,0,10
1746084446.8879092,1,0,1,10
1746084446.967712,1,0,1,10
1746084447.33231,1,0,1,10
1746084447.424717,1,0,1,10
1746084447.52262,1,0,1,10
1746084447.6320372,0,0,0,10
1746084447.7522838,0,0,0,10
1746084447.8546329,0,0,0,10
1746084447.967125,0,0,0,10
1746084448.089718,0,0,0,10
1746084448.170793,1,0,1,10
1746084448.265454,0,0,1,10
1746084448.3677518,0,0,0,10
1746084448.5523489,0,0,0,10
1746084448.7001631,0,0,0,10
1746084448.9693382,0,0,0,10
1746084449.084188,0,0,0,10
1746084449.1896698,0,0,0,10
1746084449.269173,0,0,0,11
1746084449.3587992,0,0,0,11
1746084449.478411,0,0,0,11
1746084449.5926652,0,0,0,11
1746084449.72341,0,0,0,11
1746084449.818835,0,0,0,11
1746084449.9165819,0,0,0,11
1746084450.000163,0,0,0,11
1746084450.08778,0,0,0,11
1746084450.2157812,0,0,0,11
1746084450.38215,0,0,0,11
1746084450.481822,0,0,0,11
1746084450.7315352,0,0,0,11
1746084450.968684,0,0,0,11
1746084736.3295512,0,0,0,0
1746084736.4782789,0,0,0,0
1746084736.617203,0,0,0,0
1746084736.7503722,0,0,0,0
1746084736.883181,0,0,0,0
1746084736.9906921,0,0,0,0
1746084737.100308,0,0,0,0
1746084737.241567,0,0,0,0
1746084737.354702,0,0,0,0
1746084737.438881,0,0,0,0
1746084737.547664,0,0,0,0
1746084737.624898,0,0,0,0
1746084737.712217,0,0,0,0
1746084737.7983518,0,0,0,0
1746084738.0990112,0,0,0,0
1746084738.381665,0,0,0,0
1746084738.602324,0,0,0,0
1746084738.743754,0,0,0,0
1746084738.930269,0,0,0,0
1746084739.11061,0,0,0,0
1746084739.368747,0,0,0,0
1746084739.622325,0,0,0,0
