1746170827.279613,0,0,0,0
1746170827.393989,0,0,0,0
1746170827.5333068,0,0,0,0
1746170827.674191,0,0,0,0
1746170827.817269,0,0,0,0
1746170828.093398,0,0,0,0
1746170828.196501,0,0,0,0
1746170828.308087,0,0,0,0
1746170828.391386,0,0,0,0
1746170828.4921868,0,0,0,0
1746170828.598541,0,0,0,0
1746170828.6789818,0,0,0,0
1746170828.785621,0,0,0,0
1746170828.913214,0,0,0,0
1746170829.0052302,0,0,0,0
1746170829.1108081,0,0,0,0
1746170829.19852,0,0,0,0
1746170829.318677,0,0,0,0
1746170829.5947561,0,0,0,0
1746170829.703331,0,0,0,0
1746170829.849795,0,0,0,0
1746170829.924333,0,0,0,0
1746170829.993352,0,0,0,0
1746170830.057866,0,0,0,0
1746170830.135975,0,0,0,0
1746170830.216656,0,0,0,0
1746170830.3009841,0,0,0,0
1746170830.397238,0,0,0,0
1746170830.485505,0,0,0,0
1746170830.547372,0,0,0,0
1746170830.602435,0,0,0,0
1746170830.657032,0,0,0,0
1746170830.711576,0,0,0,0
1746170830.886505,0,0,0,0
1746170830.9625568,0,0,0,0
1746170831.032429,0,0,0,0
1746170831.093767,0,0,0,0
1746170831.143147,0,0,0,1
1746170831.1976252,0,0,0,1
1746170831.2466009,0,0,0,1
1746170831.306391,0,0,0,1
1746170831.389267,0,0,0,1
1746170831.447656,0,0,0,1
1746170831.4974122,0,0,0,1
1746170831.549717,0,0,0,1
1746170831.604078,0,0,0,1
1746170831.661532,0,0,0,1
1746170831.7083251,0,0,0,1
1746170831.898537,0,0,0,1
1746170831.97385,0,0,0,1
1746170832.032758,0,0,0,1
1746170832.083702,0,0,0,1
1746170832.1345751,0,0,0,1
1746170832.183095,0,0,0,1
1746170832.235036,0,0,0,1
1746170832.281999,0,0,0,1
1746170832.34003,0,0,0,1
1746170832.40957,0,0,0,1
1746170832.465156,0,0,0,1
1746170832.517474,0,0,0,1
1746170832.586689,0,0,0,1
1746170832.642623,0,0,0,1
1746170832.6991339,0,0,0,1
1746170832.749241,0,0,0,1
1746170832.924706,0,0,0,1
1746170833.016087,0,0,0,2
1746170833.1090848,0,0,0,2
1746170833.169447,0,0,0,2
1746170833.22349,0,0,0,2
1746170833.274775,0,0,0,2
1746170833.323425,0,0,0,2
1746170833.371547,0,0,0,2
1746170833.4395661,0,0,0,2
1746170833.4966888,0,0,0,2
1746170833.5468538,0,0,0,2
1746170833.6037571,0,0,0,2
1746170833.677289,0,0,0,2
1746170833.73161,0,0,0,2
1746170833.795743,0,0,0,2
1746170833.9827561,0,0,0,2
1746170834.0856981,0,0,0,2
1746170834.162251,0,0,0,2
1746170834.2574039,0,0,0,2
1746170834.338932,0,0,0,2
1746170834.449551,0,0,0,2
1746170834.55442,0,0,0,2
1746170834.6640341,0,0,0,2
1746170834.784652,0,0,0,2
1746170834.894115,0,0,0,2
1746170834.993164,0,0,0,2
1746170835.072882,0,0,0,2
